tick,len,raw,comp,ratio
4371,6,24,16,1.5
4372,6,24,16,1.5
4373,6,24,16,1.5
4374,6,24,16,1.5
4375,6,24,16,1.5
4376,6,24,16,1.5
4377,6,24,16,1.5
4378,6,24,16,1.5
4379,6,24,16,1.5
4380,6,24,16,1.5
4381,6,24,16,1.5
4382,6,24,16,1.5
4383,6,24,16,1.5
4384,6,24,16,1.5
4385,6,24,16,1.5
4386,6,24,16,1.5
4387,6,24,16,1.5
4388,6,24,16,1.5
4389,6,24,16,1.5
4390,6,24,16,1.5
4391,6,24,16,1.5
4392,6,24,16,1.5
4393,6,24,16,1.5
4394,6,24,16,1.5
4395,6,24,16,1.5
4396,6,24,16,1.5
4397,6,24,16,1.5
4398,6,24,16,1.5
4399,6,24,16,1.5
4400,6,24,16,1.5
4401,6,24,16,1.5
4402,6,24,16,1.5
4403,6,24,16,1.5
4404,6,24,16,1.5
4405,6,24,16,1.5
4406,6,24,16,1.5
4407,6,24,16,1.5
4408,6,24,16,1.5
4409,6,24,16,1.5
4410,6,24,16,1.5
4411,6,24,16,1.5
4412,6,24,16,1.5
4413,6,24,16,1.5
4414,6,24,16,1.5
4415,6,24,16,1.5
4416,6,24,16,1.5
4417,6,24,16,1.5
4418,6,24,16,1.5
4419,6,24,16,1.5
4420,6,24,16,1.5
4421,6,24,16,1.5
4422,6,24,16,1.5
4423,6,24,16,1.5
4424,6,24,16,1.5
4425,6,24,16,1.5
4426,6,24,16,1.5
4427,6,24,16,1.5
4428,6,24,16,1.5
4429,6,24,16,1.5
4430,6,24,16,1.5
4431,6,24,16,1.5
4432,6,24,16,1.5
4433,6,24,16,1.5
4434,6,24,16,1.5
4435,6,24,16,1.5
4436,6,24,16,1.5
4437,6,24,16,1.5
4438,6,24,16,1.5
4439,6,24,16,1.5
4440,6,24,16,1.5
4441,6,24,16,1.5
4442,6,24,16,1.5
4443,6,24,16,1.5
4444,6,24,16,1.5
4445,6,24,16,1.5
4446,6,24,16,1.5
4447,6,24,16,1.5
4448,6,24,16,1.5
4449,6,24,16,1.5
4450,6,24,16,1.5
4451,6,24,16,1.5
4452,6,24,16,1.5
4453,6,24,16,1.5
4454,6,24,16,1.5
4455,6,24,16,1.5
4456,6,24,16,1.5
4457,6,24,16,1.5
4458,6,24,16,1.5
4459,6,24,16,1.5
4460,6,24,16,1.5
4461,6,24,16,1.5
4462,6,24,16,1.5
4463,6,24,16,1.5
4464,6,24,16,1.5
4465,6,24,16,1.5
4466,6,24,16,1.5
4467,6,24,16,1.5
4468,6,24,16,1.5
4469,6,24,16,1.5
4470,6,24,16,1.5
4471,6,24,16,1.5
4472,6,24,16,1.5
4473,6,24,16,1.5
4474,6,24,16,1.5
4475,6,24,16,1.5
4476,6,24,16,1.5
4477,6,24,16,1.5
